epid,alias,active
33976,cosea dumitru gheorghe mircea,false
33976,coseadumitrugheorghemircea,false
33976,coşeadumitrugheorghemircea,false
28303,costa,false
28303,antoniocosta,false
28303,costaantónio,false
28303,costa antonio,false
28303,antóniocosta,false
28303,antonio costa,false
28303,costaantonio,false
28303,antónio costa,false
28303,costa antónio,false
4747,costa,false
4747,paolo costa,false
4747,costa paolo,false
4747,costapaolo,false
4747,paolocosta,false
2158,costaneves,false
2158,costa neves,false
2158,carloscostaneves,false
2158,carlos costa neves,false
2158,costa neves carlos,false
2158,costanevescarlos,false
1720,robertocostanzo,false
1720,costanzo roberto,false
1720,costanzo,false
1720,costanzoroberto,false
1720,roberto costanzo,false
1798,coste-floretalfred,false
1798,alfred coste-floret,false
1798,coste-floret alfred,false
1798,alfredcoste-floret,false
1798,coste-floret,false
1027,cot jean-pierre,false
1027,cotjean-pierre,false
1027,jean-pierrecot,false
1027,jean-pierre cot,false
1027,cot,false
1721,richard j. cottrell,false
1721,j.cottrellrichard,false
1721,j.cottrell,false
1721,richardj.cottrell,false
1721,j. cottrell,false
1721,j. cottrell richard,false
1713,john de courcy ling,false
1713,courcy ling,false
1713,courcyling,false
1713,courcylingjohnde,false
1713,courcy ling john de,false
1713,johndecourcyling,false
897,pierre-bernard cousté,false
897,pierre-bernardcousté,false
897,couste,false
897,pierre-bernard couste,false
897,cousté pierre-bernard,false
897,cousté,false
897,pierre-bernardcouste,false
897,coustepierre-bernard,false
897,coustépierre-bernard,false
897,couste pierre-bernard,false
4383,paul marie couteaux,false
4383,paul marie coûteaux,false
4383,coûteaux paul marie,false
4383,couteaux paul marie,false
4383,couteauxpaulmarie,false
4383,couteaux,false
4383,paulmariecoûteaux,false
4383,paulmariecouteaux,false
4383,coûteaux,false
4383,coûteauxpaulmarie,false
28118,coveney,false
28118,coveney simon,false
28118,coveneysimon,false
28118,simon coveney,false
28118,simoncoveney,false
1287,patcox,false
1287,coxpat,false
1287,pat cox,false
1287,cox pat,false
1287,cox,false
1323,crampton peter duncan,false
1323,cramptonpeterduncan,false
1323,peterduncancrampton,false
1323,crampton,false
1323,peter duncan crampton,false
1367,m. crawley,false
1367,baroness christine m. crawley,false
1367,m.crawleybaronesschristine,false
1367,m. crawley baroness christine,false
1367,baronesschristinem.crawley,false
1367,m.crawley,false
40818,jancremers,false
40818,jan cremers,false
40818,cremers,false
40818,cremersjan,false
40818,cremers jan,false
33977,gabrielacreţu,false
33977,cretugabriela,false
33977,cretu gabriela,false
33977,creţu,false
33977,creţu gabriela,false
33977,gabriela creţu,false
33977,cretu,false
33977,gabriela cretu,false
33977,creţugabriela,false
33977,gabrielacretu,false
96886,rosario crocetta,false
96886,rosariocrocetta,false
96886,crocetta,false
96886,crocetta rosario,false
96886,crocettarosario,false
107973,tarja cronberg,false
107973,tarjacronberg,false
107973,cronberg,false
107973,cronberg tarja,false
107973,cronbergtarja,false
1796,jeane.crusol,false
1796,e.crusol,false
1796,e. crusol jean,false
1796,e. crusol,false
1796,jean e. crusol,false
1796,e.crusoljean,false
2014,a. cunningham,false
2014,tony a. cunningham,false
2014,tonya.cunningham,false
2014,a.cunninghamtony,false
2014,a.cunningham,false
2014,a. cunningham tony,false
1716,davidm.curry,false
1716,m.curry,false
1716,m. curry,false
1716,m. curry david,false
1716,m.currydavid,false
1716,david m. curry,false
1288,johnwallscushnahan,false
1288,john walls cushnahan,false
1288,cushnahan john walls,false
1288,cushnahan,false
1288,cushnahanjohnwalls,false
96856,cutasgeorgesabin,false
96856,georgesabincutas,false
96856,george sabin cutas,false
96856,cutaş george sabin,false
96856,georgesabincutaş,false
96856,cutas george sabin,false
96856,cutaşgeorgesabin,false
96856,cutaş,false
96856,cutas,false
96856,george sabin cutaş,false
39716,daianu daniel,false
39716,daniel daianu,false
39716,dăianu,false
39716,danieldaianu,false
39716,dăianu daniel,false
39716,daianudaniel,false
39716,daniel dăianu,false
39716,daianu,false
39716,danieldăianu,false
39716,dăianudaniel,false
28431,massimo dalema,false
28431,d'alemamassimo,false
28431,massimodalema,false
28431,dalemamassimo,false
28431,d'alema,false
28431,massimo d'alema,false
28431,dalema,false
28431,massimod'alema,false
28431,dalema massimo,false
28431,d'alema massimo,false
1368,e. daly,false
1368,margaret e. daly,false
1368,e.dalymargaret,false
1368,margarete.daly,false
1368,e.daly,false
1368,e. daly margaret,false
2330,elisamariadamiao,false
2330,damiaoelisamaria,false
2330,damiao elisa maria,false
2330,damiao,false
2330,damiãoelisamaria,false
2330,elisa maria damião,false
2330,damião,false
2330,elisa maria damiao,false
2330,elisamariadamião,false
2330,damião elisa maria,false
2144,giampaolov.e.d'andrea,false
2144,v.e. d'andrea,false
2144,v.e. d'andrea giampaolo,false
2144,giampaolo v.e. dandrea,false
2144,v.e. dandrea,false
2144,giampaolo v.e. d'andrea,false
2144,v.e.dandreagiampaolo,false
2144,v.e.dandrea,false
2144,v.e. dandrea giampaolo,false
2144,v.e.d'andrea,false
2144,giampaolov.e.dandrea,false
2144,v.e.d'andreagiampaolo,false
99325,spyros danellis,false
99325,danellis,false
99325,spyrosdanellis,false
99325,danellis spyros,false
99325,danellisspyros,false
1979,darras,false
1979,darras danielle,false
1979,danielle darras,false
1979,danielledarras,false
1979,darrasdanielle,false
1959,j.m.darymichel,false
1959,michelj.m.dary,false
1959,j.m. dary michel,false
1959,j.m. dary,false
1959,j.m.dary,false
1959,michel j.m. dary,false
2190,daskalakikaterina,false
2190,katerina daskalaki,false
2190,daskalaki katerina,false
2190,katerinadaskalaki,false
2190,daskalaki,false
39712,daviddragosflorin,false
39712,dragoşflorindavid,false
39712,daviddragoşflorin,false
39712,dragos florin david,false
39712,dragoş florin david,false
39712,david dragos florin,false
39712,david,false
39712,dragosflorindavid,false
39712,david dragoş florin,false
1314,david wayne,false
1314,waynedavid,false
1314,wayne david,false
1314,davidwayne,false
1314,david,false
1735,m.r. de backer-van ocken rika,false
1735,m.r.debacker-vanocken,false
1735,rika m.r. de backer-van ocken,false
1735,m.r. de backer-van ocken,false
1735,rikam.r.debacker-vanocken,false
1735,m.r.debacker-vanockenrika,false
1710,micheldebatisse,false
1710,michel debatisse,false
1710,debatissemichel,false
1710,debatisse michel,false
1710,debatisse,false
888,michel j.-p. debré,false
888,j.-p. debre michel,false
888,michelj.-p.debre,false
888,michel j.-p. debre,false
888,j.-p.debré,false
888,j.-p.debrémichel,false
888,j.-p.debre,false
888,j.-p.debremichel,false
888,j.-p. debre,false
888,michelj.-p.debré,false
888,j.-p. debré,false
888,j.-p. debré michel,false
28511,brúnbairbrede,false
28511,brunbairbrede,false
28511,bairbre de brún,false
28511,bairbre de brun,false
28511,brun bairbre de,false
28511,brún,false
28511,bairbredebrun,false
28511,brún bairbre de,false
28511,brun,false
28511,bairbredebrún,false
1296,willyc.e.h.declercq,false
1296,willy c.e.h. de clercq,false
1296,c.e.h.declercq,false
1296,c.e.h. de clercq,false
1296,c.e.h. de clercq willy,false
1296,c.e.h.declercqwilly,false
1999,de esteban martin,false
1999,lauradeestebanmartin,false
1999,laura de esteban martin,false
1999,de esteban martin laura,false
1999,deestebanmartin,false
1999,deestebanmartinlaura,false
1472,karel de gucht,false
1472,degucht,false
1472,de gucht,false
1472,de gucht karel,false
1472,kareldegucht,false
1472,deguchtkarel,false
5518,jean-mauricedehousse,false
5518,dehoussejean-maurice,false
5518,jean-maurice dehousse,false
5518,dehousse jean-maurice,false
5518,dehousse,false
22097,dekeyserveronique,false
22097,de keyser,false
22097,dekeyser,false
22097,véronique de keyser,false
22097,véroniquedekeyser,false
22097,de keyser véronique,false
22097,dekeyservéronique,false
22097,veronique de keyser,false
22097,veroniquedekeyser,false
22097,de keyser veronique,false
871,dekkersuzanne,false
871,suzanne dekker,false
871,dekker suzanne,false
871,dekker,false
871,suzannedekker,false
2043,dellalba,false
2043,gianfranco dellalba,false
2043,dellalbagianfranco,false
2043,gianfrancodell'alba,false
2043,dell'alba gianfranco,false
2043,dellalba gianfranco,false
2043,gianfranco dell'alba,false
2043,dell'alba,false
2043,gianfrancodellalba,false
2043,dell'albagianfranco,false
1703,robertdelorozoy,false
1703,delorozoy robert,false
1703,delorozoyrobert,false
1703,delorozoy,false
1703,robert delorozoy,false
2198,delucastefano,false
2198,de luca stefano,false
2198,stefanodeluca,false
2198,de luca,false
2198,stefano de luca,false
2198,deluca,false
97129,luigidemagistris,false
97129,luigi de magistris,false
97129,magistris,false
97129,magistris luigi de,false
97129,magistrisluigide,false
1691,de march-ronco,false
1691,danielle de march-ronco,false
1691,de march-ronco danielle,false
1691,danielledemarch-ronco,false
1691,demarch-roncodanielle,false
1691,demarch-ronco,false
118708,susy de martini,false
118708,susydemartini,false
118708,demartinisusy,false
118708,demartini,false
118708,de martini,false
118708,de martini susy,false
2154,demelo,false
2154,demeloeurico,false
2154,eurico de melo,false
2154,de melo eurico,false
2154,euricodemelo,false
2154,de melo,false
23730,panayiotis demetriou,false
23730,demetriou panayiotis,false
23730,demetrioupanayiotis,false
23730,panayiotisdemetriou,false
23730,demetriou,false
1746,de mita luigi ciriaco,false
1746,luigi ciriaco de mita,false
1746,de mita,false
1746,demitaluigiciriaco,false
1746,demita,false
1746,luigiciriacodemita,false
1704,pancrazio de pasquale,false
1704,de pasquale,false
1704,depasqualepancrazio,false
1704,de pasquale pancrazio,false
1704,depasquale,false
1704,pancraziodepasquale,false
1131,cesare de piccoli,false
1131,cesaredepiccoli,false
1131,depiccoli,false
1131,de piccoli cesare,false
1131,depiccolicesare,false
1131,de piccoli,false
28417,de poli antonio,false
28417,depoliantonio,false
28417,antoniodepoli,false
28417,antonio de poli,false
28417,depoli,false
28417,de poli,false
1474,claudej.-m.j.desama,false
1474,j.-m.j. desama claude,false
1474,j.-m.j.desama,false
1474,j.-m.j. desama,false
1474,claude j.-m.j. desama,false
1474,j.-m.j.desamaclaude,false
22859,descamps marie-helene,false
22859,marie-hélène descamps,false
22859,marie-hélènedescamps,false
22859,descampsmarie-hélène,false
22859,marie-helenedescamps,false
22859,descampsmarie-helene,false
22859,descamps,false
22859,marie-helene descamps,false
22859,descamps marie-hélène,false
2100,desimoneandreacarmine,false
2100,andreacarminedesimone,false
2100,andrea carmine de simone,false
2100,de simone andrea carmine,false
2100,desimone,false
2100,de simone,false
4318,désir,false
4318,desir,false
4318,desirharlem,false
4318,harlemdésir,false
4318,harlemdesir,false
4318,harlem desir,false
4318,désirharlem,false
4318,desir harlem,false
4318,harlem désir,false
4318,désir harlem,false
872,eileendesmond,false
872,eileen desmond,false
872,desmondeileen,false
872,desmond,false
872,desmond eileen,false
873,marie-jacquelinedesouches,false
873,desouches marie-jacqueline,false
873,marie-jacqueline desouches,false
873,desouches,false
873,desouchesmarie-jacqueline,false
4347,de veyrac christine,false
4347,de veyrac,false
4347,christine de veyrac,false
4347,christinedeveyrac,false
4347,deveyrac,false
4347,deveyracchristine,false
1088,devitto,false
1088,lorenzo de vitto,false
1088,lorenzodevitto,false
1088,de vitto lorenzo,false
1088,devittolorenzo,false
1088,de vitto,false
1732,m.c.dewinteraugust,false
1732,august m.c. de winter,false
1732,augustm.c.dewinter,false
1732,m.c.dewinter,false
1732,m.c. de winter,false
1732,m.c. de winter august,false
22950,dhaene jan,false
22950,dhaene,false
22950,jan dhaene,false
22950,jandhaene,false
22950,dhaenejan,false
1733,diaz del rio jaudenes ramon,false
1733,diaz del rio jaudenes ramón,false
1733,diazdelriojaudenesramón,false
1733,diazdelriojaudenes,false
1733,ramóndiazdelriojaudenes,false
1733,diaz del rio jaudenes,false
1733,diazdelriojaudenesramon,false
1733,ramon diaz del rio jaudenes,false
1733,ramón diaz del rio jaudenes,false
1733,ramondiazdelriojaudenes,false
1698,mario di bartolomei,false
1698,di bartolomei mario,false
1698,dibartolomei,false
1698,di bartolomei,false
1698,mariodibartolomei,false
1698,dibartolomeimario,false
28272,dickute jolanta,false
28272,dičkutė jolanta,false
28272,dickute,false
28272,jolanta dičkutė,false
28272,jolanta dickute,false
28272,jolantadičkutė,false
28272,jolantadickute,false
28272,dičkutė,false
28272,dickutejolanta,false
28272,dičkutėjolanta,false
1699,didomario,false
1699,dido mario,false
1699,dido,false
1699,dido',false
1699,dido' mario,false
1699,mariodido',false
1699,mario dido,false
1699,dido'mario,false
1699,mario dido',false
1699,mariodido,false
23747,didziokas gintaras,false
23747,gintarasdidziokas,false
23747,didziokasgintaras,false
23747,gintaras didžiokas,false
23747,gintarasdidžiokas,false
23747,didžiokasgintaras,false
23747,didziokas,false
23747,didžiokas gintaras,false
23747,gintaras didziokas,false
23747,didžiokas,false
864,marie-madeleine dienesch,false
864,dieneschmarie-madeleine,false
864,marie-madeleinedienesch,false
864,dienesch marie-madeleine,false
864,dienesch,false
1312,diezderiveraicaza,false
1312,díezderiveraicazacarmen,false
1312,diez de rivera icaza carmen,false
1312,díez de rivera icaza,false
1312,diez de rivera icaza,false
1312,carmendíezderiveraicaza,false
1312,díez de rivera icaza carmen,false
1312,carmen diez de rivera icaza,false
1312,carmen díez de rivera icaza,false
1312,diezderiveraicazacarmen,false
1312,díezderiveraicaza,false
1312,carmendiezderiveraicaza,false
4327,diez gonzalez rosa,false
4327,diezgonzalez,false
4327,díez gonzález rosa,false
4327,rosadiezgonzalez,false
4327,rosa diez gonzalez,false
4327,rosadíezgonzález,false
4327,rosa díez gonzález,false
4327,díezgonzález,false
4327,diezgonzalezrosa,false
4327,diez gonzalez,false
4327,díezgonzálezrosa,false
4327,díez gonzález,false
1433,nel b.m. van dijk,false
1433,b.m.vandijk,false
1433,b.m.vandijknel,false
1433,nelb.m.vandijk,false
1433,b.m. van dijk nel,false
1433,b.m. van dijk,false
4464,dilellofinuoligiuseppe,false
4464,giuseppedilellofinuoli,false
4464,di lello finuoli,false
4464,giuseppe di lello finuoli,false
4464,dilellofinuoli,false
4464,di lello finuoli giuseppe,false
1298,c.c. dillen karel,false
1298,c.c. dillen,false
1298,karel c.c. dillen,false
1298,karelc.c.dillen,false
1298,c.c.dillen,false
1298,c.c.dillenkarel,false
24029,koenraaddillen,false
24029,dillen koenraad,false
24029,koenraad dillen,false
24029,dillen,false
24029,dillenkoenraad,false
2185,giorgos dimitrakopoulos,false
2185,dimitrakopoulosgiorgos,false
2185,giorgosdimitrakopoulos,false
2185,dimitrakopoulos giorgos,false
2185,dimitrakopoulos,false
37488,dimitrovkonstantin,false
37488,dimitrov konstantin,false
37488,dimitrov,false
37488,konstantindimitrov,false
37488,konstantin dimitrov,false
34252,martindimitrov,false
34252,dimitrov,false
34252,dimitrov martin,false
34252,martin dimitrov,false
34252,dimitrovmartin,false
37526,dimitrov philip dimitrov,false
37526,dimitrov,false
37526,philip dimitrov dimitrov,false
37526,dimitrovphilipdimitrov,false
37526,philipdimitrovdimitrov,false
33998,vasiledîncu,false
33998,dîncu,false
33998,dincu vasile,false
33998,vasile dîncu,false
33998,dîncu vasile,false
33998,dincu,false
33998,dincuvasile,false
33998,vasile dincu,false
33998,dîncuvasile,false
33998,vasiledincu,false
28426,dionisi,false
28426,armando dionisi,false
28426,dionisiarmando,false
28426,dionisi armando,false
28426,armandodionisi,false
4404,antonio di pietro,false
4404,dipietro,false
4404,dipietroantonio,false
4404,di pietro,false
